aisheId,name,city,district,state,address,pin_code,type,category,courses,id
51713,"DR.BABASAHEB AMBEDKAR ARTS,COMMERCE AND SCIENCE COLLEGE",Surtoli,Gondiya,Maharashtra,"AT-SURTOLI/LOHARA TAH-DEORI DISTT-GONDIA, NA, Surtoli, 441902",,private,Commerce,B.Com,aishe_51713
1732,DATTAKALA SHIKSHAN SANSTHA'S DATTAKALA POLYTECHNICDAUNDPUNE,Swami-chincholi,Pune,Maharashtra,"GAT NO.541/2, OFF PUNE-SOLAPUR HIGHWAY, SWAMI-CHINCHOLI(BHIGWAN) TAL:DAUND DIST:PUNE, GAT NO.541/2, OFF PUNE-SOLAPUR HIGHWAY, SWAMI-CHINCHOLI(BHIGWAN) TAL:DAUND DIST:PUNE, Swami-chincholi, 413130",,private,Polytechnic,B.Tech,aishe_1732
44576,"Datta Kala Group Of Institution's Faculty Of Engineering, Gat No. 541/2, Pune - Solapur Highway, A/p. Swami Chincholi, Taluka Daund, District Pune",Swami-chincholi (bhigwan),Pune,Maharashtra,"Gat No. 541/2, 527, Off Pune Solapur Highway,, A/P- Swami-Chincholi (Bhigwan), Tal- Daund, Dist- Pune, Swami-chincholi (bhigwan), 413130",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_44576
44584,"Datta Kala Group Of Institution's Faculty Of Management, Gat No. 541/2, Pune - Solapur Highway, A/p. Swami Chincholi, Taluka Daund, District Pune",Swami-chincholi (bhigwan),Pune,Maharashtra,"Gat No. 541/2, 527, Off Pune-Solapur Highway,, A/P- Swami-Chincholi (Bhigwan), Tal- Daund, Dist- Pune, Swami-chincholi (bhigwan), 413130",,private,MBA,MBA;BBA,aishe_44584
55473,MAHARASHTRA COLLEGE OF ENGINEERING,Ta.:- Bramhapuri,Chandrapur,Maharashtra,"CHOUGAN PHATA, ARMORI ROAD, BETALA PO.:- KINHI, Ta.:- Bramhapuri, 441206",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_55473
15120,"BHAUSAHEB R.K. PATIL DTED COLLEGE, PIMPRI GAWALI",Ta.motala,Buldana,Maharashtra,"At.Post.Pimpri gawali, Chawarda, Ta.motala, 443102",,private,General,BA;B.Sc;B.Com,aishe_15120
10189,VANDNIYA RASHTRASANT TUKDOJI SHIKSHAN SANSTHA CHIMUR CHIMUR,Tah Chimur,Chandrapur,Maharashtra,"Dagoji Pise Adhyapak Vidyalaya Neri, At-Post Neri, Tah Chimur, 442904",,private,General,BA;B.Sc;B.Com,aishe_10189
41305,"N.d.m.v.p.samajs Arts & Commerce College,taharabad, Tal. Baglan, Dist. Nashik",Taharabad,Nashik,Maharashtra,"A/p Taharabad, Tal. Baglan, satana Road, Taharabad, 423302",,private,Commerce,B.Com,aishe_41305
11222,"Mahila Shikshan Shastra Mahavidyalaya, Tasgaon",Tal :tasgaon,Sangli,Maharashtra,"Near Post Office, Tasgaon, Tal :tasgaon, 416312",,private,General,BA;B.Sc;B.Com,aishe_11222
9091,BAHUUDDESHIYA SAMAJIK GRAMIN & SHAIKSHANIK SANSTHA KALWAN NASHIK,Tal- Kalwan Dist-nashik,Nashik,Maharashtra,"JANKAI ADHYAPAK VIDHYALAY, ABHONA, Tal- Kalwan Dist-nashik, 423502",,private,General,BA;B.Sc;B.Com,aishe_9091
50812,"K V PATEL COLLEGE OF AGRICULTURE, SHAHADA",Tal- Shahada,Nandurbar,Maharashtra,"SHAHADA Nandurbar, A/P- Shahada (Lonkheda), Tal- Shahada, 425452",,private,Agriculture,B.Sc,aishe_50812
1965,MULA EDUCATION SOCEITYMULA RURAL INSTITUTE OF PHARMACYSONAI TAL. NEWASA DIST. AHMEDNAGAR,Tal-newasa,Ahmadnagar,Maharashtra,"A/P-Sonai, NA, Tal-newasa, 414105",,private,Pharmacy,B.Pharm,aishe_1965
33692,Chhatrapati Shikshan Mandals College Of Arts & Commerce College Padgha At Padgha Tal Bhivandi Dist Thane,Tal. Bhivandi Dist. Thane,Thane,Maharashtra,"Vidyanagar,, At Post Padgha, Tal. Bhivandi Dist. Thane, 421101",,private,Commerce,B.Com,aishe_33692
46482,DHYANOPASAK ARTS COLLEGE NILAJ,Tal. Bramhapuri,Chandrapur,Maharashtra,"At-Post-Nilaj , Tah- Bramahapuri, At-Post-Nilaj, Tal. Bramhapuri, 441206",,private,Arts,BA,aishe_46482
44811,SINHGAD INSTITUTE OF BUSSNESS MANGEMENT(MCA) KAMALAPUR TAL.SANGOLA DIST-SOLAPUR,Tal. Sangola,Solapur,Maharashtra,"GAT NO. 273/2/A, A/P KAMLAPUR, Tal. Sangola, 413307",,private,General,BA;B.Sc;B.Com,aishe_44811
18184,"Vidyabharti College, Selu","Tal. Seloo, Dist. Wardha",Wardha,Maharashtra,"Near Grampanchayat Office, Seloo, Tal. Seloo, Dist. Wardha, Near Grampanchayat Office, Seloo, Tal. Seloo, Dist. Wardha, Tal. Seloo, Dist. Wardha, 442104",,private,General,BA;B.Sc;B.Com,aishe_18184
49104,"SAU SUSHILA DANCHAND GHODAWAT CHARITABLE TRUSTÂ’S GROUP OF INSTITUTIONS FACULTY OF MANAGEMENT, KOLHAPUR","Tal.- Hatkanangale, Dist.- Kolhapur Pin",Kolhapur,Maharashtra,"GAT. NO. 583 TO 585,, A/P- ATIGRE,, Tal.- Hatkanangale, Dist.- Kolhapur Pin, 416118",,private,MBA,MBA;BBA,aishe_49104
41244,"Shri Dattakrupa Shaikshnik & Krishi Gram Vikas Pratishthans College Of Educaton, Ghargaon, Tal. Shrigonda, Dist. Ahmednagar",Tal.shrigonda,Ahmadnagar,Maharashtra,"Ghargaon, Ghargaon, Tal.shrigonda, 413728",,private,Agriculture,B.Sc,aishe_41244
33863,D G Tatkare Arts And Commerce College Tala Tal Tala Dist Raigad 402 111tale Vibhag Shikshan Prasarak Mandals Old Name,Tala,Ratnagiri,Maharashtra,"At,Post-Tala, Tal-Tala,Dist-Raigad, State- Maharashtra, Pin- 402 111, Tala Pin 402 111, Tala, 402111",,private,Commerce,B.Com,aishe_33863
33872,Gopinath Mahadeo Vedak Pratishthan Gvm College Of Science At Tala Dist Raigad Pin 402 111,Tala,Raigarh,Maharashtra,"At & Post -Tala,Tal-Tala, At & Post -Tala,Tal-Tala, Tala, 402111",,private,Arts,BA,aishe_33872
45215,"GOPINATH MAHADEO VEDAK PRATISHTHANS GM VEDAK INSTITUTE OF TECHNOLOGY, RAIGAD",Tala,Raigarh,Maharashtra,"At: Post : TALA, Tal : TALA, Tala, 402111",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_45215
45870,"DR D Y PATIL EDUCATIONAL ACADEMYS DR D Y PATIL SCHOOL OF ENGINEERING ACADEMY, AMBI, TALEGAON, PUNE",Talegaon,Pune,Maharashtra,"pune, AMBI, MIDC ROAD, TALEGAON DABHADE, PUNE, Talegaon, 410506",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_45870
41656,"Dr. D.y. Patil Educational Academy's Dr. D.y. Patil College Of Engineering,ambi, Talegaon, Pune",Talegaon,Pune,Maharashtra,"AMBI, MIDC ROAD, TALEGAON DABHADE,, PUNE, Talegaon, 410506",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41656
18767,"Suryakanta Pote College Of Education, Talegaon",Talegaon,Wardha,Maharashtra,"Arvi Road Talegaon (S.P) Tq Ashti Dist. Wardha pin.442204, Arvi Road Talegaon (S.P) Tq Ashti Dist. Wardha pin.4422043, Talegaon, 442204",,private,General,BA;B.Sc;B.Com,aishe_18767
44580,"Art Development Academy's Minerva College Of Architecture, S.no. 512, Ambi, Talegaon Midc Road, Talegaon Dabhade, Pune 410507.",Talegaon Dabhade,Pune,Maharashtra,"S.No. 512, Aambi Village, Talegaon MIDC Road, Talegaon Dabhade, Taluka Maval District Pune, Talegaon Dabhade, 410507",,private,Architecture,B.Arch,aishe_44580
1746,DR. D.Y. PATIL POLYTECHNIC AMBI. TALEGAON PUNE,Talegaon Dabhade,Pune,Maharashtra,"A/P AMBI TALUKA MAVAL, DISTRICT PUNE, Talegaon Dabhade, 410507",,private,Polytechnic,B.Tech,aishe_1746
51622,"DR.D.Y.PATIL EDUCATIONAL ACADEMYS DR.D.Y.PATIL INSTITUTE OF ENGINEERING AND TECHNOLOGY,AMBI,PUNE",Talegaon Dabhade,Pune,Maharashtra,"Ambi, MIDC Road, Talegaon, Pune, Talegaon Dabhade, 410506",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_51622
41369,"Indrayani Vidya Prasarak Mandals Indrayani Mahavidyalaya (arts And Com.), Near Railway Station, Talegaon (dabhade) Dist. Pune 410507",Talegaon Dabhade,Pune,Maharashtra,"Talegaon Chakan Road, Talegaon Station, Tal. Maval, Dist. Pune 410507, Talegaon Station, Talegaon Dabhade, 410507",,private,Arts,BA,aishe_41369
45878,"MAVAL SHIKSHAN PRATHISHTHANS SAVITRIBAI PHULE MAHILA MAHAVIDYALAYA, PUNE",Talegaon Dabhade,Pune,Maharashtra,"Near Talegaon Dabhade Nagar Parishad, Talegaon Dabhade, Talegaon Dabhade, 410506",,private,General,BA;B.Sc;B.Com,aishe_45878
1995,NUTAN MAHARASHTRA VIDYA POLYTECHNICPUNE,Talegaon Dabhade,Pune,Maharashtra,"VISHNUPURI, TALEGAON DABHADE,TAL-MAVAL, Talegaon Dabhade, 410507",,private,Polytechnic,B.Tech,aishe_1995
41640,"Nutan Maharashtra Vidya Prasarak Mandal's Nutan Maharashtra Institute Of Engineering And Technology, Talegoan Station Tal Maval Dist Pune",Talegaon Dabhade,Pune,Maharashtra,"""Samarth Vidya Sankul"", Vishnupuri, Tal. Maval, Talegaon Dabhade, 410507",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_41640
50462,"PADMBHUSHAN VASANT DADA PATIL COLLEGE OF AGRICULTURE, PUNE","Talegaon Dabhade, Pune",Pune,Maharashtra,"pune, Dr. D.Y. Patil Education Campus, Ambi, Talegaon Dabhade, Pune, 410507",,private,Agriculture,B.Sc,aishe_50462
41766,"Shikshan Prasarak Mandal's Sahebrao Shankarrao Dhamdhere Art & Commerce College, Talegaon Dhamdhere, Tal. Shirur, Dist. Pune 412208.",Talegaon Dhamdhere,Pune,Maharashtra,"Talegaon Dhamdhere, Tal. Shirur, Dist. Pune -412208, Talegaon Dhamdhere, Tal. Shirur, Dist. Pune -412208, Talegaon Dhamdhere, 412208",,private,Commerce,B.Com,aishe_41766
41274,"Sahyadri Bahujan Vidya Prasarak Samajs Arts,commerce & Science College, Talegaon Dighe, Tal.sangamner, Dist.ahmednagar 422605",Talegaon Dighe.,Ahmadnagar,Maharashtra,"At.Post- Talegaon Dighe, Tal.Sangamner,Dist- Ahmednagar., Talegaon Dighe., 422611",,private,Commerce,B.Com,aishe_41274
1940,MARATHA SHIKSHAN SANSTHA'S P.R.PATIL INSTITTUTE OF POLYTECHNIC TALEGAON ASTHI WARDHA,Talegaon(sp),Wardha,Maharashtra,"Arvi Road, Talegaon(SP), Tq. Ashti Dist. wardha, Talegaon(sp), 442204",,private,Polytechnic,B.Tech,aishe_1940
11129,"Kakasaheb Chavan Mahavidyalaya, Talmavale",Talmavale,Satara,Maharashtra,"A/P Talmavale, Tal. Patan Dist. Satara Pin Code 415103, A/P Talmavale, Tal. Patan Dist. Satara Pin Code 415103, Talmavale, 415103",,private,General,BA;B.Sc;B.Com,aishe_11129
9031,"ASM'S C.H.C. ARTS, SCIENCE & S.G.P. COMMERCE COLLEGE, TALODA.",Taloda,Nandurbar,Maharashtra,"Principal ASM'S C.H.C. ARTS, SCIENCE & S.G.P. COMMERCE COLLEGE, TALODA., Kazipur Road, Taloda, 425413",,private,Commerce,B.Com,aishe_9031
8929,"MAHATMA FULEY COLLEGE OF SOCIAL STUDIES & SOCIAL WORK, TALODA.",Taloda,Nandurbar,Maharashtra,"Aposit Mission Banglo, Kazipur Road, Aposit Mission Banglo, Kazipur Road, Taloda, 425413",,private,General,BA;B.Sc;B.Com,aishe_8929
18961,"Sri Govind Prabhu Arts Commerce College, Balapur",Talodhi,Chandrapur,Maharashtra,"Talodhi (Balapur), Talodhi (Balapur), Talodhi, 441221",,private,Commerce,B.Com,aishe_18961
18315,"Bhagwan Shri Shrikrishna Education College,talodhi ( Balapur)",Talodhi (balapur),Chandrapur,Maharashtra,"AT + Post - Talodhi (Balapur) Tah-Nagbhid Dist-Chandrapur 441221, NA, Talodhi (balapur), 441221",,private,General,BA;B.Sc;B.Com,aishe_18315
18259,"Bhagwan Sri Chakradhar Swami Physical Education College, Balapur",Talodhi (balapur),Chandrapur,Maharashtra,"At.Post. Talodhi (Balapur) Tah. Nagbhid Dist.Chandrapur -441221, At.Post. Talodhi (Balapur) Tah. Nagbhid Dist.Chandrapur -441221, Talodhi (balapur), 441221",,private,General,BA;B.Sc;B.Com,aishe_18259
18743,"Yadavrao Poshettywar Arts College, Balapur",Talodhi (balapur),Chandrapur,Maharashtra,"AT POST: TALODHI (BALAPUR), TALUKA: NAGBHID, Talodhi (balapur), 441221",,private,Arts,BA,aishe_18743
33569,Kamalgauri Hiru Patil Shikshan Sansthas Sadguru Vamanbaba Commerce And Science College Taloja Majkur Po Taloja Tal Panvel Dist Raigad,Taloja,Raigarh,Maharashtra,"Plot No 29, Sector 11, Cidco node, Taloja, 410208",,private,Commerce,B.Com,aishe_33569
11199,"D. Y. Patil Education Society, D.y. Patil Technical Campus, Faculty Of Management, Talsande , Tal. Hatkanagle",Talsande,Kolhapur,Maharashtra,"GAT. NO. 85, A/P - TALSANDE, TAL - HATKANAGALE, Talsande, 416112",,private,MBA,MBA;BBA,aishe_11199
11157,"D.y. Patil Education Society, D.y. Patil Technical Campus, Faculty Of Engineering Talsande,",Talsande,Kolhapur,Maharashtra,"Gat No.85, At Post - Talsande,, Taluka - Hatkanangale, Talsande, 416112",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_11157
33928,Leena Education Society B-205 Plot No.28/29 Tulsi Gagan President C H S Sector 21 Kharghar Navi Mumbai 410 210,"Taluka Karjat, District Raigad",Mumbai,Maharashtra,"Leela Education Societry's G.V. Acharya institute of Engineering and Technology, Veeracharya Technical Education Campus, (Opp. Shelu Railway Station) At Shelu, Taluka Karjat, District Raigad, 410201",,private,MBA,MBA;BBA,aishe_33928
33595,Konkan Education Societys Anandibai Pradhan Science College Nagothane Tal Roha Dist Raigad,"Taluka:- Roha , District :- Raigad",Raigarh,Maharashtra,"Bapusaheb Deshpande Educational Complex, A/P Nagothane, Taluka:- Roha , District :- Raigad, 402106",,private,Science,B.Sc,aishe_33595
7473,"Kai. Nivrutirao Patil Jawalgoankar College, Tamsa, Tq. Hadgaon",Tamsa,Nanded,Maharashtra,"At. Post. Tamsa,, Tq. Hadgaon, Dist. Nanded, Tamsa, 431713",,private,General,BA;B.Sc;B.Com,aishe_7473
8966,"MSPM'S SHRI. R.G.MAHAJAN ARTS COLLEGE, TANDALWADI.",Tandalwadi,Jalgaon,Maharashtra,"AT/POST, TANDALWADI, TAL- RAVER, DIST- JALGAON, AT/POST, TANDALWADI, TAL- RAVER, DIST- JALGAON, Tandalwadi, 425502",,private,Arts,BA,aishe_8966
9632,MOHAMMED KHALID JUNIOR COLLEGE OF EDUCATION TARAPUR THANE,Tarapur,Thane,Maharashtra,"At.Post-Tarapur, Tal-Palghar, Dist- Thane, Pin no. 401 502, As Above, Tarapur, 401502",,private,General,BA;B.Sc;B.Com,aishe_9632
33715,Ibsar College Of Commerce & Science Dahivali Tal Karjat Dist Raigad,Tarfe Karjat,Raigarh,Maharashtra,"College Road, Dahivali, Tarfe Karjat, 401201",,private,Commerce,B.Com,aishe_33715
33849,Ibsar Trusts Ibsar Institute Of Management Studies Karjat Campus Dahivali Village Karjat Dist-raigad,Tarfe Karjat,Raigarh,Maharashtra,"College Road,, Dahivali, Tarfe Karjat, 410201",,private,MBA,MBA;BBA,aishe_33849
9029,ADHYPAK JUNIOR COLLEGE OF EDUCATION TASGAON SANGLI,Tasgaon,Sangli,Maharashtra,"ADHYPAK JUNIOR COLLEGE OF EDUCATION TASGAON, A/p-Tasgaon,Tal-Tasgaon,Dist-Sanglis Above, Tasgaon, 416312",,private,General,BA;B.Sc;B.Com,aishe_9029
11139,"Arts, Comm. & Science Mahila Mahavidyalaya, Vishnu Galli, Vidyaniketan, Premises, Tasgaon",Tasgaon,Sangli,Maharashtra,"Vishnu Galli, Vidyaniketan Parisar Tasgaon, Vishnu Galli, Vidyaniketan Parisar, Tasgaon, Tasgaon, 416312",,private,Commerce,B.Com,aishe_11139
1816,GOVERNMENT RESIDENT WOMEN'S POLYTECHNIC TASGAON SANGLI,Tasgaon,Sangli,Maharashtra,"Manerajuri Road, Datta Mal, Tasgaon, 416312",,government,Polytechnic,B.Tech,aishe_1816
9347,JAGRUTI ADHYAPAK VIDYALAYA TASGAON SANGLI,Tasgaon,Sangli,Maharashtra,"PAGA GALLI,TASGAON,416312, AS ABOVE, Tasgaon, 416312",,private,General,BA;B.Sc;B.Com,aishe_9347
11096,"Padmabhushan Dr. Vasantraodada Patil Mahavidyalaya, Tasgaon",Tasgaon,Sangli,Maharashtra,"A/P. Tasgaon, Tal. Tasgaon, Dist. Sangli, As above, Tasgaon, 416312",,private,General,BA;B.Sc;B.Com,aishe_11096
34275,"Navgan Shikshan Sanstha's Arts College, Telgaon",Telgaon,Bid,Maharashtra,"Main Road Telgaon, Main Road Telgaon, Telgaon, 431131",,private,Arts,BA,aishe_34275
42956,"Dr. Gopalrao Khedkar Mahavidyalaya , Gadegaon Telhara.",Telhara,Akola,Maharashtra,"Shegaon Road, Telhara, NA, Telhara, 444108",,private,General,BA;B.Sc;B.Com,aishe_42956
9607,MATOSHRI KRIDA YUVAK KALYAN VYAYAM & SHIKSHAN PRASARAK MANDAL TELHARA AKOLA,Telhara,Akola,Maharashtra,"SHEGAON ROAD TELHARA, TQ TELHARA, Telhara, 444108",,private,General,BA;B.Sc;B.Com,aishe_9607
10234,YASHOGATHA SHIKSHAN PRASARAK MANDAL RAMTEKPURA AKOLA,Telhara,Akola,Maharashtra,"Shegaon Road, Telhara Distt. Akola, Shegaon Road, Telhara Distt. Akola, Telhara, 444108",,private,General,BA;B.Sc;B.Com,aishe_10234
34377,"Jijamata Women's Development And Education Society Sanchalit Jijau Arts, Commerce & Science College,tembhurni.",Tembhurni,Jalna,Maharashtra,"Jafrabad road ,Tembhurni, Tembhurni, Tembhurni, 431208",,private,Commerce,B.Com,aishe_34377
10075,SHRI VITHAL SHIKSHAN PRASARAK MANDAL MADHA SOLAPUR,Tembhurni,Solapur,Maharashtra,"AT POST NIMGAON(TE), TAL MADHA, Tembhurni, 413210",,private,General,BA;B.Sc;B.Com,aishe_10075
9702,PARIVARTAN ADHYAPAK VIDYALAYA TERKHEDA OSMANABAD,Terkheda,Osmanabad,Maharashtra,"Terkheda, Terkheda, Terkheda, 413525",,private,General,BA;B.Sc;B.Com,aishe_9702
8984,"AVPSS ARTS COLLEGE,THALNER,TAL-SHIRPUR, DIST-DHULE",Thalner,Dhule,Maharashtra,"AVPS LATE ANNASAHEB PITAMBAR SHANKAR WADILE ARTS COLLEGE, THALNER, TAL SHIRPURAVPS LATE ANNASAHEB PI, NA, Thalner, 425405",,private,Arts,BA,aishe_8984
50450,"A P SHAH INSTITUTE OF TECHNOLOGY, KASARVADAVALI",Thane,Thane,Maharashtra,"Survey no. 12,13, Opp. Hypercity Mall, Kasarvadavli, G. B. Road, Thane- 400615, Thane, 400615",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_50450
34079,Adarsh Vikas Mandal Karmaveer Bhaurao Patil College Of Arts And Commerce Wagale Estate Thane W,Thane,Thane,Maharashtra,"Road NO.16 V Nehru Nagar Wagle Estate, Adarsh Vikas Mandal Karmaveer Bhaurao Patil College of Arts, Commerce &Science, Thane, 400604",,government,Commerce,B.Com,aishe_34079
33646,Adivasi Pragati Mandal Sanchalit Com Godavari Shamrao Parulekar College Of Arts Talasari Talukatalasari Distthane: 401 606,Thane,Thane,Maharashtra,"Talasari, Talasari, Thane, 401606",,private,Arts,BA,aishe_33646
55061,Anand Vishwa Gurukul Sr Night College,Thane,Thane,Maharashtra,"Raghunath Nagar, Next to Mittal Park, Wagle Estate Road, THANE, Thane, 400604",,private,General,BA;B.Sc;B.Com,aishe_55061
33868,Audyogik Shikshan Mandal Institute Of Management & Computer Studies Wagle Industrial Estate Near Mulund Check Naka Thane,Thane,Thane,Maharashtra,"C-4, Wagle Industrial Estate, Near Mulund Check Naka,, Opp. APLAB, Thane (Weat) - 400 604, Thane, 400604",,government,MBA,MBA;BBA,aishe_33868
33532,Bab-e-rahmat Education Trusts St. Marys B.ed.college Kausa Mumbra Dist Thane,Thane,Thane,Maharashtra,"Fakhir Shah Baba Khadi Machin Hill Road,, Opp.DCB Bank,Kausa,Mumbra,, Thane, 400612",,private,General,BA;B.Sc;B.Com,aishe_33532
33496,Bnbandodkar College Of Science Chendani Bunder Road Thane 400 601,Thane,Thane,Maharashtra,"Janadweep Chendani, Thane - 400601, Thane, 400601",,private,Arts,BA,aishe_33496
55275,"COLLEGE OF AGRI-BIOTECHNOLOGY ,SARALGAON",Thane,Thane,Maharashtra,"at post saralgaon taluka murbad, dist thane, Thane, 421401",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_55275
55276,"COLLEGE OF HORTICULTURE, SARALGAON",Thane,Thane,Maharashtra,"at post saralgaon, taluka murbad dist thane, Thane, 421401",,private,Agriculture,B.Sc,aishe_55276
13926,"Deep Paramedical Organisations Nett College Of Physi., Owala, P.o. Kasarvadavli, Thane",Thane,Thane,Maharashtra,"Pandurang Wadi Nr. Hanuman Mandir, Owala, G.B.Road, Thane (W), Thane, 400601",,private,Medical,MBBS;BDS,aishe_13926
9174,DEEP PARAMEDICAL ORGNAISATION PANDURANG VADE KASARVADAVLI THANE,Thane,Thane,Maharashtra,"Pandurang Wadi, Nr. Hanuman Mandir, G.B.Road, Owala, Thane(W), At Waghbil Naka, Opp. Bank of Baroda, G.B.Road, Thane (W), Thane, 400607",,private,Medical,MBBS;BDS,aishe_9174
45233,"Deep's Midc College Of Management (bms), At Sarawali, Tal-palghar, Dist-palghar",Thane,Thane,Maharashtra,"thane, NA, Thane, 400601",,private,MBA,MBA;BBA,aishe_45233
14607,"DEVI MAHALAXMI POLYTECHNIC COLLEGE, THANE",Thane,Thane,Maharashtra,"Survey No.108 ,, Mhaskal,Tal. Kalyan,, Thane, 421605",,private,Polytechnic,B.Tech,aishe_14607
33601,Dnyan Ganga Education Trusts College Of Education (b.ed.) At Borivade Ghodbunder Road Thane(w),Thane,Thane,Maharashtra,"Behind Hypercity Mall, Kasarvadavali Naka,, Ghodbunder Road, Thane West, Thane, 400615",,private,General,BA;B.Sc;B.Com,aishe_33601
34062,Dnyan Ganga Education Turst College Of Arts Commerce At Borivade Behind Parshwanath Engg College Ghodbunder Road Thane W Dist Thane,Thane,Thane,Maharashtra,",(Behind Hyper city),Kasar-vadavali Naka, G.B.Rd., Thane (W) - 400615, Thane, 400615",,private,Commerce,B.Com,aishe_34062
33586,Dnyan Prasarak Shikshan Sanstha Balasaheb Mhatre College Of Science At Badlapur Tal Ambernath Dist.thane,Thane,Thane,Maharashtra,"Hendrepada ,Badlapur (W), NA, Thane, 400601",,private,Arts,BA,aishe_33586
15814,Dr.v.n.bedekar Institute Of Management Studies,Thane,Thane,Maharashtra,"Building No.4, Thane College Campus, Chendani Bunder Road,, Thane - West, Thane, 400601",,private,MBA,MBA;BBA,aishe_15814
34098,Excelsior Education Societys K B College Of Arts Commerce And S C College Of Science For Women Mithbundar Road Near Indian Hume Pipe Factory Thane East Thane 400 603,Thane,Thane,Maharashtra,"THANE, NA, Thane, 400603",,private,Commerce,B.Com,aishe_34098
34221,Excelsior Education Societys K C College Of Engineering Mith Bunder Road Kopri Thane (e) 400 603,Thane,Thane,Maharashtra,"Mithbundar Road,, kopri, Thane, 400603",,private,Engineering,B.Tech;B.E.;M.Tech,aishe_34221
52049,"GOODWILL INTERNATIONAL FOUNDATIONS, SHREE JAYA ANAND COMMERCE AND SCIENCE SENIOR COLLEGE (NIGHT)",Thane,Thane,Maharashtra,"BESIDE DR. KUMBALA HOSPITAL, NEAR DAGADI SCHOOL,, GOVIND BACCHAJI ROAD, CHARAI, THANE-WEST, Thane, 400606",,private,Commerce,B.Com,aishe_52049
1813,GOVERNMENT POLYTECHNIC THANE,Thane,Thane,Maharashtra,"Opp Bharat Gear Co. Ltd., Khardi Goan, Phadke Pada, Mumbra (E), Thane, Thane, 400612",,government,Polytechnic,B.Tech,aishe_1813
33672,Gramin Shikshan Sansthas College Of Arts Science And Commerce Majiwade Dist Thane 400 601,Thane,Thane,Maharashtra,"Majiwade, ThaneMajiwade, Thane, Near Bharatmata Maidan, Majiwade,Thane, Thane, 400601",,private,Commerce,B.Com,aishe_33672
33680,Gyanodaya Shikshan Pracharak Samiti Gyanodaya B.ed. College Survey No.160/4 Post J.k. Gram Savarkar Nagar Dist-thane 400 606,Thane,Thane,Maharashtra,"veer savarkar nagar thane, veer savarkar nagar thane, Thane, 400604",,private,General,BA;B.Sc;B.Com,aishe_33680
34179,Gyanodaya Shikshan Pracharak Samiti Lokmanya Nagar Pada No.4 Pokharan Road No.1 Thane 400 606,Thane,Thane,Maharashtra,"Sawarkar Nagar, J.K. Gram Post,, Near Water Tank, Thane, 400606",,private,General,BA;B.Sc;B.Com,aishe_34179
33793,Habib Educational & Welfare Societys Arts Commerce Science And B M S Mumbra Dist Thane,Thane,Thane,Maharashtra,"111,Habib Educational Complex, M.H.Mohani Rd., Kausa, Mumbra., Thane, 400612",,private,Commerce,B.Com,aishe_33793
45234,"Habib Educational And Welfare Societys Ms College Of Law, Thane",Thane,Thane,Maharashtra,"111,Habib Educational Complex, M.H.Mohani Rd., Kausa, Mumbra., Thane, 400612",,private,Law,LLB,aishe_45234
33756,Haji Jamaluddin Thim Trust College Of Bhtm Bm S And B Sc Computer Science Saibaba Vihar Complex Thane West 400 601,Thane,Thane,Maharashtra,"Sai Baba Vihar complex. Aster C-1,Ghodbunder Road.Thane west. 4009601.as above, NA, Thane, 400601",,private,Arts,BA,aishe_33756
9349,JAI BHAGWAN COLLEGE OF EDUCATION KALWA (W) THANE,Thane,Thane,Maharashtra,"oop. H.P petrol pump , near vitawa Octroi Naka, suryapada,, vitawa , kalwa, thane, Thane, 400605",,private,General,BA;B.Sc;B.Com,aishe_9349
9357,JANATA SHIKSHAN PRACHARAK SAMITIS DOKALI THANE,Thane,Thane,Maharashtra,"Manorama nagar,Dhokali, Thane(W)., Manorama nagar,Dhokali, Thane(W)., Thane, 400607",,private,General,BA;B.Sc;B.Com,aishe_9357
33905,Janata Shikshan Prasarak Societys Pandit Rajpati Mishra College Of Education And Research Manorama Nagar Krishna Compound Near Shankar Temple Dhokali Thane (w),Thane,Thane,Maharashtra,"krishna compound ,Near shankar mandir,dhokali, Manorama Nagar,Thane.(w)., Krishna compound ,Near Shankar Mandir, Dhokali, Manorama Nagar,Thane (W)., Thane, 400601",,private,General,BA;B.Sc;B.Com,aishe_33905
9366,JANTA SIKSHAN PRASARAK MANDAL SARASWATI ADHYAPAN VIDYALAYA (D. ED) VAITAWADI VAITAWADI,Thane,Thane,Maharashtra,"Ramchandra Nagar-2,, Vaiti wadi thane (w), Thane, 400601",,private,General,BA;B.Sc;B.Com,aishe_9366
45237,"LATE SHRI VISHNU WAMAN THAKUR CHARITABLE TRUST ARCHITECHTURE, THANE",Thane,Thane,Maharashtra,"At- Shrigaon, Virar(E), Tal- Vasai, Dist - Palghar, NA, Thane, 400303",,private,General,BA;B.Sc;B.Com,aishe_45237
